wm_poi_id	wm_poi_name	primary_second_tag_name	primary_third_tag_name	primary_first_tag_name	poi_brand_id	aor_id	poi_score	delivery_comment_avg_score	food_comment_avg_score
20203	0f2811-5b1293-e61012-f51944-a13945-121306-a7798-703287-bb3218-431608-272349	14	未知	1	NULL		NULL	NULL	NULL
20204	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20205	90976-df1770-ac4075-ac4075-2e1710-1e4086-4a2318-121306-90976-df1770-063761-431608-272349	1	30	0	8		4.65	4.9	4.64
20206	814098-16978-16978-121306-a22084-352708-492461-871632-431608-272349	29	未知	10	NULL	6	4.82	4.91	0
20207	f1890-f83905-923691-361409-b7307-8f2156-121306-402923-e22943-492461-871632-431608-272349	32	未知	10	NULL	6	4.81	4.73	0
20208	b12072-572883-8d3237-9f757-c62143-b7307-8f2156-121306-4a2318-d01455-1f2314-39147-d0128-431608-272349	29	未知	10	NULL	6	4.84	4.85	0
20209	5d2360-c94046-722118-b43550-c62143-b2193-fc3373-b43550-121306-dd3232-e72968-871632-431608-272349	0	8	0	52		4.67	4.93	4.65
20210	38860-3f3019-db1604-121306-102277-9f1640-903011-513720-111881-272349	0	15	0	170		4.75	4.83	4.78
20211	7f3309-262624-121306-102277-9f1640-661087-4a1619-0a3249-923691-4c2312-431608-272349	6	未知	2	110		4.61	4.87	4.65
20212	051683-cb1524-e33591-59366-e41314-431608	0	12	0	8		4.93	4.89	4.93
20213	923691-032268-b7307-8f2156-121306-352708-cf2679-e21602-431608-272349	28	未知	10	NULL	4	4.73	4.59	0
20214	843204-a52106-de3803-c53116-fc3373-a23694-b43550-121306-192896-291209-111881-431608-272349	0	70	0	8		4.69	4.89	4.67
20215	f81893-713861-b53745-e41314-8a2234-863895-4a2318-121306-5315-2e1710-442854-431608-272349	0	8	0	8		4.47	4.8	4.49
20216	d0128-072336-5a1952-ac854-6e4044-d71618-e31999-82451-d71618-e31999-c53116-4b2403-d72063-e31999	0	38	0	8		4.19	4.85	4.13
20217	4a3610-a32507-441379-8d3237-9f757-431608-121306-402923-e61012-431608-272349	29	未知	10	NULL	7	4.53	4.79	0
20218	c02692-7b3449-c22859-d71618-be2895-121306-c34009-641271-272349	7	37	0	8		4.45	4.89	4.44
20219	f71647-d32947-8a2234-be65-121306-92711-111881-431608-272349	1	2	0	8		4.89	4.86	4.89
20220	342067-c02692-f63389-c4233-2c3863-fd2565-121306-893740-c73545-111881-094065-812352-5e2725-951677-431608-272349	0	7	0	485		4.22	4.64	4.3
20221	083121-be2895-6b1586-222199-b1749-133334-121306-5315-2e1710-442854-431608-272349	21	未知	5	NULL		4.97	4.97	0
20222	5a1952-042150-1f2314-604088-59366-e41314	0	12	0	8		4.52	4.83	4.52
20223	13329-072829-a9774-1c3929-121306-d0235-2e1710-713861-431608-272349	1	32	0	118		4.52	5	4.55
20224	87107-611350-87107-611350-262624-d42982-4a3610-0f2124-a32507-152853-152853-a32507	6	未知	2	8		4.83	4.93	4.86
20225	b03966-1d1611-bf1514-10905-da793-231660-9f757-e52645-7b1223-61964-df2800-121725-121306-d31298-431608-272349	5	未知	1	373		4.9	4.97	4.91
20226	152007-833800-082380-233398-a23694-121306-82308-68558-063761-431608-272349	0	1	0	8		4.59	4.83	4.6
20227	bb609-a63626-432039-8a2234-c21871-121306-102277-d52609-833800-431608-272349	7	58	0	324		4.75	5	4.75
20228	f42916-87965-2e1710-c53116-fc3373-b43550-121306-39147-a33936-063761-72226-231660-d0128-431608-272349	0	70	0	283		4.72	4.82	4.73
20229	492461-a63626-8a2234-be65-121306-d72077-8f2156-713861-431608-272349	1	33	0	8		4.89	4.89	4.89
20230	87107-99196-a8274-603585-0a2432-ea2006-87107-99196-a8274-603585-0a2432	8	未知	2	8		4.8	4.84	4.8
20231	641271-702602-2b4091-193506-082380-233398-33816	0	1	0	8		4.83	4.95	4.81
20232	371329-a52106-e33591-043726-e41314-6f228-121306-402923-a33936-063761-431608-272349	1	20	0	8		4.36	5	4.5
20233	b42659-2e1710-e314-d71618-121306-8a2234-932203-871632-431608-272349	1	2	0	8		3.84	4.84	4.08
20234	b12072-572883-8d3237-9f757-c62143-b7307-8f2156-121306-492461-7f2104-39147-d0128-431608-272349	29	未知	10	NULL	8	4.62	5	0
20235	db505-042150-b2193-35715-c62143-141582-af1654-db505-c23605	1	13	0	561		4.7	5	4.7
20236	812439-87965-042150-911529-021794-a23694-b43550-121306-d0235-2e1710-713861-231660-242273-431608-272349	0	48	0	143		4.52	5	4.56
20237	2c3454-6f1663-8a2234-c21871-121306-901050-2e1710-111881-431608-272349	0	18	0	8		4.42	4.88	4.44
20238	521153-fa1254-de2424-c53116-121306-5315-2e1710-442854-431608-272349	1	32	0	8		4.37	4.68	4.36
20239	732469-bc3855-2e321-983846-c53116-66812-b43550-121306-051683-b0540-431608-272349	1	59	0	1494		4.78	5	4.67
20240	b23259-e2920-863895-c62143-3a1822-5f732-bf1273-233398-a13945-121306-402923-e93887-e22943-431608-272349	0	83	0	NULL	9	0	0	0
20241	41810-8a2234-be65-121306-f03881-231660-431608-272349	0	15	0	8		4.81	4.91	4.8
20242	402923-0b118-5315-923691-753219-38860-b2193-fc3373-d72063-121306-192896-2c3863-871632-431608-272349	0	15	0	83		4.75	4.78	4.79
20243	b2193-fa4015-ae2775-dd1152-431422-fa4015-2b3552-1c3929-121306-661087-4a1619-0a3249-923691-4c2312-431608-272349	0	4	0	8		4.8	5	5
20244	233398-8d1398-8d1398	1	13	0	1181		4.62	4.84	4.67
20245	52727-2b4091-b1749-133334-121306-36950-a21596-ae2775-b1749-431608-272349	21	未知	5	NULL	0	4.94	5	0
20246	a8269-a8269-0b4049-b82604-121306-8d3794-031473-c71996-742778-901869-713861-4c2312-4c2312-5a1952-ac854-8c2935-272349	0	57	0	108		4.68	4.82	4.66
20247	002989-102277-9f1640-db505-35715-782390-fc3373	1	2	0	8		4.7	5	4.7
20248	f84064-ad211-002989-b43550-152058-791987-bb609-dc3924-fc3373-b43550-121306-a63626-9c3489-431608-272349	0	15	0	8		4.9	4.83	4.89
20249	c71346-302459-df2800-121725	5	未知	1	1495		0	0	0
20250	31171-833800-c34009-2c1019-121306-8b2706-a21596-063761-431608-272349	7	37	0	8		4.46	4.95	4.43
20251	cc910-d63854-fa1254-b4466-072336-82308-c02692-253880-5a1952-ac854-121306-52727-0e3899-431608-272349	0	48	0	8		4.57	4.88	4.62
20252	231660-4a3834-4b644-c53116-4a3834-121306-1d1024-cd3847-ed2191-431608-272349	1	2	0	198		4.88	4.98	4.87
20253	d81534-66151-842342-d81534-66151-b43550-121306-152853-1b1099-5f164-6a3579-8c2935-5e2725-951677-431608-272349	0	6	0	211		4.9	4.87	4.89
20254	322956-f2953-322524-323291-b2193-11949-b43550-121306-8d3794-79217-901869-713861-901015-a93922-22643-5a1952-ac854-8c2935-431608-272349	0	15	0	8		4.9	4.93	4.9
20255	0f2124-3e277-99196-a8274-2522-a8274-ea2006-87107-b6684-a8274-603585-0a2432-292238-6b3409-a54081-3c1399-c34009-2c1019-121306-8d3794-a32507-814098-901869-713861-f91991-cc2898-6b1586-be65-5a1952-ac854-8c2935-272349	7	37	0	8		4.79	4.91	4.78
20256	002989-d13754-3a1157-d6384-de2424-c53116-c62143-d52795-dd3028-c53116-641271	1	32	0	8		4.5	4.86	4.54
20257	492461-231660-063761-a54081-121725	2	未知	1	8		4.52	4.95	4.52
20258	9d3940-132289-fe1605-5d709-121306-cc34-d82670-9b2653-dc3924-431608-272349	2	未知	1	95		4.75	4.86	4.82
20259	ce1281-ce1281-de2424-c53116-ec1574-232492-121306-47115-063761-431608-272349	1	32	0	8		4.78	5	4.89
20260	87965-351117-b0540-a7398-d82616-f51944-262624-121306-db3169-d82616-4f3216-431608-272349	6	未知	2	250		4.81	4.97	4.8
20261	ad211-2e1710-cc34-fe1605-121306-893740-c73545-111881-094065-812352-5e2725-951677-431608-272349	41	未知	12	NULL		0	0	0
20262	8d3237-9f757-572589-121306-c7153-043128-431608-272349	29	未知	10	NULL	4	5	5	0
20263	8a2234-62646-9f2144-341620-11995	10	未知	1	8		4.96	5	4.96
20264	ee867-383668-a03756-611350-652546-292238-2e1710-f13620-8a2234-4a2318-931140	1	30	0	8		4.63	4.97	4.61
20265	521453-5b1293-8a2234-64368-fc3373-021794-9d3940-2043-141126-121306-8d3794-422539-901869-713861-31171-65804-5a1952-ac854-8c2935-431608-272349	7	37	0	8		4.78	4.83	4.68
20266	52727-1b3386-68558-e72968-231660-b1749-133334-121306-4a2318-8f2156-713861-431608-272349	21	未知	5	NULL	6	4.88	5	0
20267	102277-9f1640-5e2725-253623-2b4091-231660-b1749-133334-121306-5e2725-72226-431608-272349	21	未知	5	NULL	0	5	5	0
20268	661087-74760-b82604-431608-121306-231660-341758-d31298-431608-272349	0	57	0	8		3.63	4.27	3.62
20269	d63854-2e1710-a72217-b7307-8f2156-121306-6a3579-c1591-39147-431608-272349	29	未知	10	NULL		4.86	4.84	0
20270	4f3017-182598-c7219-d2536-fc3373-dd3028-de2424-121306-094065-812352-5e2725-951677-431608-272349	0	31	0	8		4.6	4.89	4.65
20271	a93922-66486-1b3170-39147-102277-4a2318-121306-69229-e23063-6c223-431608-272349	1	24	0	647		4.53	4.95	4.55
20272	8a2234-2c3440-c34009-2c1019-121306-342036-08992-6a3579-8c2935-431608-272349	7	37	0	8		5	5	5
20273	c02692-f51944-193506-d82616-f51944-b7307-8f2156-121306-79217-cd3847-e21602-431608-272349	40	未知	3	NULL		3.82	4.58	0
20274	52727-fe2362-5a537-123068-cc34-d82616-431608-121306-8a3417-d13754-431608-272349	32	未知	10	NULL		0	0	0
20275	c94046-623009-231660-b62261-c62143-b2193-682499-b43550-121306-8d3794-642862-901869-713861-901015-6f986-cc2898-dd1152-fa3636-5a1952-ac854-8c2935-431608-272349	0	15	0	8		4.86	4.9	4.83
20276	1a1212-b51328-df1770-8b776-431608	36	未知	6	NULL		4.99	4.95	0
20277	361622-e43593-181062-e43593-c52625-541643-d13754-621274-361622-121306-0926-6b3322-e23063-431608-272349	4	66	0	8		4.18	5	4.27
20278	fe1605-653615-28807-442854-121306-47115-063761-431608-272349	0	0	0	NULL		0	0	0
20279	9e2927-dd3028-de2424-c53116	1	32	0	8		4.65	4.92	4.65
20280	d63854-2e1710-8d3237-9f757-431608-121306-351117-c91981-871632-431608-272349	29	未知	10	NULL		4.33	4.33	0
20281	243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-454082-c93763-231660-d0128-431608-272349	0	0	0	24		4.83	4.92	4.83
20282	492461-8c2935-323291-121306-b43550-323291-641271-323291-5c1479-c3470-323291-901015-be2895-4f1911-af2835-431608-272349	0	8	0	10		4.81	4.82	4.83
20283	a43214-121929-5c1479-c3470-c62143-de2424-243077-121306-102277-d1388-431608-272349	0	27	0	317		4.87	4.93	4.86
20284	c63006-693135-223664-75935-7a1846-193506-e41314-6f228-121306-b22181-083121-181062-e33591-431608-272349	3	118	0	8		4.75	4.5	4.75
20285	082380-104054-aa3982-362518-6d3428-082380-233398-33816-121306-661087-4a1619-0a3249-272349	0	1	0	8		4.28	5	4.56
20286	141582-4f1911-e72410-6f379-2c1019	0	56	0	8		0	0	0
20287	5c1030-022488-c52955-072829-8a2234-c21871	1	13	0	8		4.09	4.65	4.09
20288	2d4026-222440-652546-652546-292238-432525-5f164-a22132-432525-a8274-231497-321324-ec2941-9d3940-132289-df2800-121725-121306-2b3552-4d2926-e21602-431608-272349	5	未知	1	559		4.79	4.94	4.79
20289	6f178-323291-3b4047-121306-bb609-a63626-432039-431608-272349	15	未知	1	8		0	0	0
20290	231660-4a3834-4b644-c53116-4a3834-431608-121306-6f3045-b42607-ed2191-431608-272349	1	2	0	198		4.87	4.96	4.86
20291	d83957-104054-aa3982-312841-873094-b82604-121306-be2895-4f1911-af2835-431608-272349	0	57	0	479		4.8	4.91	4.83
20292	f51944-c2857-1c2520-4a2318-121306-923691-032268-e61012-cd3847-431608-272349	26	未知	8	NULL	6	0	0	0
20293	9f1640-91632-8a2234-931140-121306-59366-e41314-431608-272349	0	57	0	NULL	8	0	0	0
20294	002989-102277-9f1640-de2424-d71618-f63938-552471-fc3373	0	29	0	NULL	8	0	0	0
20295	814098-7372-442854-901015-111899-c53116-b2193-fc3373-28807-442854-121306-271567-0a3249-492461-871632-431608-272349	0	0	0	1496		4.91	4.92	4.9
20296	652408-5a1952-193506-bd3656-251116-121306-192896-051683-431608-272349	0	4	0	69		4.87	4.83	4.86
20297	6f3157-b51328-951737-f83624-c62143-ac483-da793-743115-ac854-121306-402923-a33936-063761-431608-272349	0	34	0	101		4.82	4.86	4.87
20298	8a2234-dd3028-a31251-1a564-11949-361622-b43550-c62143-322524-082380-66812-121306-403983-ed2191-431608-272349	0	53	0	684		3.85	4.6	4
20299	3e277-292238-1b3461-1b3461-292238-432525-ea2006-652546-292238-032517-273346-43819-743115-ac854-121306-f1890-9c3489-ce4073-532569-431608-272349	0	34	0	1497		4.68	5	4.75
20300	621274-f83624-6e2102-121306-102277-9f1640-5315-2e1710-442854-402923-871632-431608-272349	0	4	0	127		4.52	4.9	4.6
20301	1a1215-5e1438-52727-042150-2c1019-121306-102277-9f1640-402923-5315-951677-431608-272349	7	36	0	188		4.25	4.67	4.5
20302	b2193-253623-923691-ac854-302459-8d3237-f83517-121306-6d2875-fc3373-b43550-653674-bd319-e41314-b43550-272349	0	15	0	8		4.77	4.98	4.78
20303	772651-e93918-c62143-6b3322-423697-2c1019-43819-b43550	0	56	0	8		4.71	4.86	4.73
20304	5a1952-b62021-f2255-4a2318-121306-6b3322-432039-e22943-272349	37	未知	8	NULL		4.8	5	0
20305	ce4073-7b3242-722118-5c2699-121306-2c3401-ce4005-99196-a8274-0a2632-292238-c92945-513720-9b2653-dc3924-431608-272349	3	25	0	8		4.7	4.84	4.7
20306	39147-102277-c53116-fc3373-a23694-b43550-6d2875-fc3373-b43550	0	70	0	NULL	4	0	0	0
20307	a72003-893740-ac854-ae2775-121306-102277-6a3579-e21602-431608-272349	0	7	0	8		4.91	4.96	4.95
20308	8a2234-74760-14513-14513-082380-233398-a23694-791987-082380-233398-33816-121306-da3669-cf2346-9c3489-431608-272349	0	1	0	104		4.83	4.88	4.84
20309	8a2234-4a355-b2193-11949-121306-402923-a33936-063761-433290-253623-652546-a22132-99196-99196-431608-272349	0	62	0	453		4.87	5	4.65
20310	5d173-5b1293-ae1323-f33446-6d3428-c62143-c53116-4b2403-d72063-121306-192896-cc2258-431608-272349	0	67	0	8		4.79	4.96	4.77
20311	0c3415-fa1254-002989-5315-c63006-d72063-de2424-c53116	0	17	0	8		4.31	5	4.69
20312	9f790-572883-641271-1c3929-121306-342036-08992-6a3579-8c2935-431608-272349	1	32	0	332		4.55	5	4.55
20313	a81828-2e1710-8b2706-021794-2c1019-c62143-553768-d71618-121306-90976-df1770-063761-431608-272349	1	30	0	8		2.73	4.64	3.45
20314	e93671-7372-7f3073-a93677-772651-e93918-6b3322-423697-2c1019-121306-dd3232-e72968-871632-431608-272349	0	56	0	8		4.7	4.82	4.73
20315	843204-381655-082380-233398-33816-121306-0926-6b3322-e23063-431608-272349	0	1	0	23		4.65	4.87	4.66
20316	c1591-2d2779-52727-fe2362-5a537-a71403-174019-d82616-5f1782-582418-d82616-e22943	20	未知	4	NULL		0	0	0
20317	981676-c21871-981676-782390-121306-253866-e21602-431608-272349	4	63	0	8		0	0	0
20318	52727-2b4091-b1749-133334-121306-d72077-8f2156-713861-b1749-431608-272349	21	未知	5	NULL	8	4.97	4.94	0
20319	843204-381655-082380-233398-33816-121306-1a1215-cd2008-e21602-431608-272349	0	1	0	23		4.41	4.8	4.46
20320	9f790-d32947-593445-5b1293-6e4044-d71618-121306-f03881-f81036-713861-431608-272349	0	38	0	8		4.69	5	4.69
20321	9d3940-132289-fe1605-5d709-121306-a93922-3b2310-92711-d556-431608-272349	2	未知	1	95		4.84	4.95	4.89
20322	5d2287-68558-d52609-c21014	0	40	0	8		4.48	4.87	4.51
20323	fa1551-2c3863-a44092-2c1019-a13945	3	10	0	8		0	0	0
20324	f51944-c2857-1c2520-4a2318-121306-102277-d1388-402923-cd3847-431608-272349	26	未知	8	NULL		4.75	5	0
20325	292238-a22132-2522-292238-432525-99196-a8274-0a2632-292238-243857-c4559-743115-ac854	3	41	0	8		4.84	5	4.84
20326	ce4073-7b3242-8d3794-87965-6d3428-121306-342036-08992-6a3579-8c2935-431608-272349	0	26	0	8		4.59	4.69	4.67
20327	021794-e21548-ce4073-121306-dd3028-021794-ac854-d930-e61012-f81036-713861-431608-272349	1	32	0	972		0	0	0
20328	641271-da793-c71996-f42716-de2424-c53116-431608-121306-39147-e61012-431608-272349	1	32	0	629		4.75	4.92	4.73
20329	6b1586-d62730-de2424-c53116	1	32	0	8		5	5	5
20330	ae1323-951737-f81036-ae1323-f33446-6d3428-121306-083121-872933-5a1952-be65-a43251-59550-431608-272349	0	26	0	8		4.73	4.95	4.75
20331	52727-f51944-111881-121306-102277-9f1640-6a3579-123068-2e1710-111881-431608-272349	40	未知	3	NULL		4.33	5	0
20332	e33426-981676-8d1398-8a2234-342412-981676-c62143-182598-a11519-c62143-083121-c02692-b2193-c22821-de2424-c53116	1	78	0	8		4.78	4.94	4.78
20333	dc2847-bf813-811006-2d4026-ea2006-1b1099-0f2124-5f164-bf813-87107-b63034-8b776-121306-102277-9f1640-9b2653-083121-08992-532065-052425-431608-272349	42	未知	12	NULL		0	0	0
20334	402923-e61012-e33426-1c925-961815-121306-002989-102277-9f1640-c23605-cf2339-c62143-6d2875-6a841-c62143-69229-af2835-431608-272349	0	12	0	191		4.66	4.89	4.7
20335	e0770-1d1024-c22442-b2193-fc3373-bf1273-233398-a13945-121306-102277-9f1640-d31298-431608-272349	0	83	0	193		4.74	4.85	4.76
20336	a22383-8c851-8a453-121306-5d2186-a52106-431608-272349	0	71	0	145		4.77	4.92	4.79
20337	0d2495-233398-b13427-641271-641271-323291	0	28	0	8		4.68	4.85	4.7
20338	a43214-121929-5c1479-c3470-c62143-de2424-243077-121306-db3169-d82616-4f3216-431608-272349	0	27	0	317		4.66	4.93	4.69
20339	0e3393-072829-b2193-fc3373-d72063-121306-661087-4a1619-0a3249-431608-272349	0	40	0	993		4.62	4.89	4.64
20340	fa2218-cf1867-a93677-262624-121306-102277-9f1640-051683-2b3117-192896-652408-431608-272349	6	未知	2	156		4.78	4.96	4.75
20341	a22383-4a1218-141582-4a2318-121306-103337-6f3202-5e2725-951677-431608-272349	1	13	0	82		4.43	4.75	4.46
20342	a8269-a8269-0b4049-b82604-121306-8d3794-16978-422539-901869-713861-ce4073-78349-5a1952-ac854-8c2935-431608-272349	0	57	0	108		4.74	4.83	4.74
20343	342036-f81036-652630-c62143-002989-5a537-8c2935-082380-233398-33816-121306-bd2755-eb2057-432039-431608-272349	0	1	0	8		4.78	4.88	4.74
20344	843204-a52106-de3803-c53116-fc3373-a23694-b43550-831995-7f4028-2c1019-b43550-121306-5315-2e1710-442854-431608-272349	0	70	0	8		4.61	4.77	4.63
20345	f91991-6c3991-1c925-e72410-6f379-c22821-121306-c71996-cd3847-652630-431608-272349	1	69	0	8		4.89	5	5
20346	002989-103047-87965-021794-121306-192896-c93763-cf2679-8c2935-431608-272349	4	44	0	962		4.93	5	5
20347	9d3940-132289-fe1605-5d709-121306-6e2034-ce4073-e21602-431608-272349	2	未知	1	95		4.87	4.96	4.87
20348	87107-811006-432547-513720-e14039-d556-b7307-8f2156-121306-402923-8c2935-431608-272349	22	未知	7	NULL	0	5	5	0
20349	f1890-f73784-e93739-3a1157-6c159-713861-6417-d556-151661-1f2314-431608	51	未知	4	NULL		0	0	0
20350	772651-7d1638-ab404-121725-572883-121306-931572-2e1710-f7626-431608-272349	15	未知	1	377		5	4.83	5
20351	d41941-2c3401-e72968-5d709-d556-db2810-352708-fa1551-af2496-df2800-121725	5	未知	1	8		0	0	0
20352	d2536-fc3373-dd3028-de2424-121306-a63626-60725-39147-871632-431608-272349	0	31	0	8		4.83	4.33	4.83
20353	5a537-402923-912443-76305-d72063-121306-6a3579-d0128-713861-431608-272349	0	68	0	8		4.48	4.7	4.5
20354	b53075-5f1172-6b2044-492461-121306-433290-253623-652546-a22132-99196-99196-231660-5718-74760-431608-272349	6	未知	2	8		5	5	4.93
20355	8b2706-611678-1d553-121306-be1093-db3612-e11381-431608-272349	17	未知	4	NULL	9	4.11	4.56	0
20356	052022-3a1204-121306-8b2706-5f38-cd2378-8d1754-663941-e22943-39147-102277-e52689-431608-272349	29	未知	10	NULL	8	5	5	0
20357	a21596-91632-30514-d72063	0	40	0	8		4.31	4.88	4.36
20358	b82976-621482-e91407-c62143-b2193-fc3373-b43550-121306-271567-0a3249-431608-272349	0	8	0	1145		4.86	4.88	4.85
20359	0b4049-723711-1c925-121306-31171-bb973-871632-431608-272349	1	30	0	273		4.79	4.94	4.81
20360	542479-bd3656-ae2775-432547-513720-2a1361-262634-121306-a93922-821910-031708-b52770-6c223-111881-ca2010-262634-272349	22	未知	7	NULL	5	5	5	0
20361	183498-183498-062912-8d3237-9f757-431608-121306-402923-e61012-431608-272349	29	未知	10	NULL	3	5	5	0
20362	5a3493-5a3493-7e1325-41810-e52645-7b1223-c02692-e33426-121306-f03881-231660-431608-272349	0	12	0	8		4.74	4.87	4.74
20363	d82670-943406-c02692-cf2679-121306-0a1909-542073-c02692-cf2679-431608-272349	27	未知	9	NULL		5	5	0
20364	cf2679-f53986-c02692-cf2679	34	未知	9	NULL		4.78	4.89	0
20365	402923-0b118-5315-923691-b2193-fc3373-d72063-121306-403983-ed2191-431608-e41314-6f228-272349	0	15	0	83		4.76	4.89	4.79
20366	3c688-1e4086-981676-c62143-8a2234-342412-981676-c62143-de2424-c53116-c62143-342412-981676-b43550-121306-e61012-f81036-713861-431608-272349	1	32	0	578		4.54	4.9	4.54
20367	5a1952-a43214-3a1157-c34009-2c1019-28807-442854-121306-52727-1c925-a7398-431608-272349	0	0	0	8		4.5	4.88	4.48
20368	b53745-193506-6b2824-bd1606-121306-102277-9f1640-a93922-712910-c92945-513720-9b2653-dc3924-431608-272349	6	未知	2	56		4.88	4.84	4.9
20369	9b2653-a63626-e9638-fa1254-b2193-fc3373-c63006-d72063-121306-5e2725-98183-063761-72226-431608-272349	0	17	0	8		4.53	5	4.2
20370	0f2124-3e277-99196-a8274-2522-a8274-ea2006-87107-b6684-a8274-603585-0a2432-292238-6b3409-a54081-3c1399-c34009-2c1019-121306-69229-af2835-431608-272349	7	37	0	8		4.73	4.86	4.74
20371	45430-0c3415-8a2234-be65-121306-a63626-9c3489-431608-272349	1	46	0	8		4.55	4.86	4.62
20372	743115-7b3449-743115-ac854-121306-1d1024-cd3847-ed2191-431608-272349	0	34	0	1099		4.82	4.91	4.87
20373	9e2776-ac483-3a1822-d556-121306-102277-9f1640-9d526-112251-052425-431608-272349	33	未知	6	NULL	0	4.89	5	0
20374	eb2057-492461-bc3855-e21602-43819-54938-693510-6b3322-423697-2c1019-121306-8d3794-dd2480-901869-713861-f91501-bf3475-123111-5a1952-ac854-8c2935-431608-272349	0	26	0	8		4.66	4.92	4.64
20375	af1654-402923-e01010-2e1710	1	33	0	8		4.67	5	4.83
20376	082380-8a2234-c62143-082380-233398-123785-093715-121306-d31298-0b118-982162-8b2706-431608-272349	1	78	0	209		4.68	4.83	4.71
20377	833800-ce4073-4f1911-b7307-8f2156-121306-353998-67198-063761-431608-272349	28	未知	10	NULL	10	4.93	5	0
20378	1a61-8a2234-14513-a93677-c93835-fa3636-a54081-a63626-c34009-2c1019	3	10	0	8		0	0	0
20379	002989-b43550-152058-1a564-fc3373-121306-403983-ed2191-431608-272349	0	15	0	978		4.6	4.77	4.62
20380	a22383-042150-141582-4a2318-121306-8f3497-5d2360-50882-431608-272349	1	13	0	8		4.15	4.74	4.22
20381	a21596-91632-b2193-731761-a13945-121306-911529-c1591-5a537-431608-272349	0	9	0	8		4.81	4.86	4.82
20382	b93795-d03650-b82604-431608-121306-102277-9f1640-6b3322-3b4047-431608-272349	0	57	0	93		4.9	4.92	4.9
20383	5e3824-301048-c62143-db2810-352708-fa1551-af2496-812352-7e1325-df2800-121725-121306-5315-73585-431608-272349	5	未知	1	966		4.87	5	4.86
20384	8e302-262624-121306-2c1019-df2800-66151-753281-612513-231660-242273-431608-272349	6	未知	2	8		4.84	4.88	4.82
20385	fa2218-cf1867-a93677-262624-121306-102277-9f1640-402923-a33936-063761-433290-253623-431608-272349	6	未知	2	156		4.54	4.74	4.58
20386	843204-14513-c53116-fc3373-a23694-b43550	0	70	0	8		0	0	0
20387	563733-563733-842342-121306-402923-e61012-431608-272349	17	未知	4	NULL	3	0	0	0
20388	243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-90976-72226-6a3579-f1890-f73784-431608-272349	0	0	0	24		4.81	4.9	4.86
20389	233638-323291-e91407	1	55	0	8		4.08	4.91	4.16
20390	b92083-cf3372-c53116-2c1019-79400-c62143-de2424-c53116-c34009-641271-121306-a93922-712910-431608-272349	7	49	0	8		4.88	4.5	4.56
20391	c43775-da697-c43775-da697-87107-a03756-a32507-193506-193506-262624-121306-342036-cd3847-932203-431608-272349	6	未知	2	472		4.36	4.77	4.4
20392	fc647-e51424-532065-6b3322-423697-2c1019-43819-b43550-121306-8d3794-79217-901869-713861-f91501-ce4073-78349-5a1952-ac854-8c2935-431608-272349	0	56	0	8		4.55	4.9	4.56
20393	b2193-d0128-5315-5b1293-b2193-d13754-fc3373-121306-e61012-f81036-713861-431608-272349	49	未知	8	NULL		4.64	4.64	0
20394	812439-a92158-c53116-4b2403-d72063-e52645-f32176-d71618-2c1019-df2800-82451-d71618-121306-8d3794-814098-901869-713861-901015-43819-1d1024-b23259-5a1952-ac854-8c2935-431608-272349	0	38	0	NULL	4	0	0	0
20395	b53745-193506-6b2824-bd1606-121306-102277-9f1640-6a3579-8c2935-5e2725-951677-431608-272349	6	未知	2	56		4.69	4.86	4.69
20396	87107-a22132-0a2432-292238-ea2006-1b1099-a22132-99196-0a2432-812352-7e1325-df2800-121725	5	未知	1	8		5	5	5
20397	cb1524-713861-323291-bc3855-e21602-43819-54938-2043-141126-6d3428	0	26	0	8		4.69	4.8	4.69
20398	e72410-8a2234-b7712-c53116-fc3373-831995-7f4028-2c1019-b43550-121306-a63626-9c3489-431608-272349	0	15	0	8		4.69	4.73	4.7
20399	2c145-342036-7b3484-dd3028-021794-72226-ae786-121306-9b2653-24542-3b4047-f91991-cc2898-6b1586-be65-5a1952-ac854-8c2935-a43251-16978-901869-713861-431608-272349	4	63	0	254		4.4	5	4.2
20400	843204-381655-082380-233398-33816-121306-2e2108-fa1254-192896-652408-431608-272349	0	1	0	23		4.4	4.82	4.46
20401	11995-262624-8a2234-bf1189-121306-342412-5a537-431608-272349	6	未知	2	8		4.85	5	4.85
20402	cf2900-9f3414-2c1019	7	36	0	8		4.73	5	4.8
20403	a72217-082380-233398-323291-021794-c62143-c53116-66812-c62143-5a1952-c22821-121306-8d3794-9d1564-901869-713861-901015-8a2234-2c3401-ce4005-5a1952-ac854-8c2935-431608-272349	1	69	0	8		4.73	4.82	4.75
